序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
44,7386225241367924003,,,,,,,,,,,,L1,7386605438283006756,最美山水甲天下美图优秀[福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福][福],沉默是金,4363295967416445,1,0,2024-07-01 18:01:44,湖北,
45,7386225241367924003,,,,,,,,,,,,L1,7388244805694014227,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-06 04:03:39,江西,
46,7386225241367924003,,,,,,,,,,,,L1,7390437503549899570,大美广西[玫瑰][比心],渝子酱,4270106569081500,0,0,2024-07-12 01:52:20,广西,
47,7386225241367924003,,,,,,,,,,,,L1,7386470744320443155,广西的风景真的很美,阳阳的宝藏,96492448231,2,0,2024-07-01 09:19:02,河北,
48,7386225241367924003,,,,,,,,,,,,L1,7386347933581624073,感谢央妈为广西宣传[比心][比心][比心]。,zuoyou逢源(互),52575859190,2,0,2024-07-01 01:22:40,广西,
49,7386225241367924003,,,,,,,,,,,,L1,7386413021655171880,[平安果][平安果][平安果],释天平,1014168019546596,1,0,2024-07-01 05:35:16,安徽,
50,7386225241367924003,,,,,,,,,,,,L1,7386361345396654885,秀美广西，来了[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],北极纳财,2905333462204779,2,0,2024-07-01 02:14:48,上海,
51,7386225241367924003,,,,,,,,,,,,L1,7386227583170921252,桂在开放[赞],🥰小晴,66902775812,8,0,2024-06-30 17:35:29,广东,
52,7386225241367924003,,,,,,,,,,,,L1,7387589495548461860,[赞][赞][赞][爱心][爱心][爱心][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-04 09:40:25,江西,
53,7386225241367924003,,,,,,,,,,,,L1,7386960593532126003,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],荣芳,103999655131,0,1,2024-07-02 16:59:54,江苏,
54,7386225241367924003,,,,,,,,,,,,L1,7386293923889627913,又出政治题材料了,小李不会说情话,96713769659,5,0,2024-06-30 21:52:52,安徽,
55,7386225241367924003,,,,,,,,,,,,L1,7386319151202616099,广西雄起，中国雄起！[拳头][拳头][拳头][拳头][拳头][拳头],413柴火炉(无烟 节能 猛火),1500192900656320,2,0,2024-06-30 23:30:50,云南,
56,7386225241367924003,,,,,,,,,,,,L1,7386888725710078720,准备回去投资一个亿：回忆,皓哥,100633704272,0,0,2024-07-02 12:21:01,浙江,
57,7386225241367924003,,,,,,,,,,,,L2,7387074555656979238,[看]科技化发展，不需要太多低端劳动力,刺客伍陆吃,4019411825987037,2,0,2024-07-03 00:22:08,广东,
58,7386225241367924003,,,,,,,,,,,,L2,7395616664308581146,东盟经济开发区，很多工厂，不用去广东了[呲牙],winter,2576857505203757,2,0,2024-07-26 00:50:02,广西,
59,7386225241367924003,,,,,,,,,,,,L2,7386463069881041701,快了[呲牙][呲牙][呲牙],无我,94109887148,1,0,2024-07-01 08:49:16,广东,
60,7386225241367924003,,,,,,,,,,,,L1,7386321162513597221,第一次人民网刷到桂妈[抱抱你],🌸,62441899954,4,0,2024-06-30 23:38:36,广西,
61,7386225241367924003,,,,,,,,,,,,L1,7386412965946589987,[平安果][平安果][平安果],释天平,1014168019546596,1,0,2024-07-01 05:35:03,安徽,
62,7386225241367924003,,,,,,,,,,,,L1,7386316240728589056,我大广西[鼓掌],唐糖,104937999387,1,0,2024-06-30 23:19:30,广西,
63,7386225241367924003,,,,,,,,,,,,L1,7386339350348612415,占个沙发。,黑着眼眶熬着夜,104308319862,1,0,2024-07-01 00:49:14,湖南,
64,7386225241367924003,,,,,,,,,,,,L1,7386310126666679092,@[赞][赞][赞][鼓掌][鼓掌][鼓掌]风景美讲得真棒,风雨阿姨,1913630496938814,2,0,2024-06-30 22:55:46,四川,
65,7386225241367924003,,,,,,,,,,,,L1,7387156227577725737,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-03 05:39:16,江西,
66,7386225241367924003,,,,,,,,,,,,L1,7386312730032014115,大美广西！欢迎大家来广西玩,奋斗,59231720473,1,0,2024-06-30 23:05:51,广东,
67,7386225241367924003,,,,,,,,,,,,L1,7387773589955609381,为什么我现在才刷到[捂脸],ღຼ时光不语᭄ꦿ࿐໌້ᮨ,3790726162032141,0,0,2024-07-04 21:34:43,广西,
68,7386225241367924003,,,,,,,,,,,,L1,7387833960767079183,哇塞  广西上分[胜利],小美喵～,75563690805,0,0,2024-07-05 01:29:15,广东,
69,7386225241367924003,,,,,,,,,,,,L1,7387386961755112227,想回家了,小熊猪比.,83583379379,0,0,2024-07-03 20:34:24,浙江,
