序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
118,7372772681235647780,,,,,,,,,,,,L1,7373554189023281939,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:14,湖北,
119,7372772681235647780,,,,,,,,,,,,L1,7373554180864377612,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:11,湖北,
120,7372772681235647780,,,,,,,,,,,,L1,7372778658861712168,第六条评论[白眼],焕燃燃,97278027594,0,0,2024-05-25 11:46:46,黑龙江,
121,7372772681235647780,,,,,,,,,,,,L1,7373553334392046372,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:52:56,湖北,
122,7372772681235647780,,,,,,,,,,,,L1,7373553454684341033,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:23,湖北,
123,7372772681235647780,,,,,,,,,,,,L1,7373553073023370025,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:51:54,湖北,
124,7372772681235647780,,,,,,,,,,,,L1,7373554158933181247,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:08,湖北,
125,7372772681235647780,,,,,,,,,,,,L1,7373553379744236327,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:04,湖北,
126,7372772681235647780,,,,,,,,,,,,L1,7373553704195195702,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:22,湖北,
127,7372772681235647780,,,,,,,,,,,,L1,7373553494072083211,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:30,湖北,
128,7372772681235647780,,,,,,,,,,,,L1,7373553591220454183,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:52,湖北,
129,7372772681235647780,,,,,,,,,,,,L1,7373553415118521151,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:12,湖北,
130,7372772681235647780,,,,,,,,,,,,L1,7373553564687336246,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:47,湖北,
131,7372772681235647780,,,,,,,,,,,,L1,7373553564390982436,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:51,湖北,
132,7372772681235647780,,,,,,,,,,,,L1,7373554170982826763,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:09,湖北,
